id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
3921,KTIK,large_airport,Tinker Air Force Base,35.414699554443004,-97.386596679688,1291.0,,US,US-OK,Oklahoma City,no,KTIK,TIK,TIK,http://www.tinker.af.mil/,https://en.wikipedia.org/wiki/Tinker_Air_Force_Base,Midwest Air Depot
3924,KTLH,large_airport,Tallahassee Regional Airport,30.396499633789066,-84.35030364990234,81.0,,US,US-FL,Tallahassee,yes,KTLH,TLH,TLH,,http://en.wikipedia.org/wiki/Tallahassee_Regional_Airport,
3925,KTOL,large_airport,Toledo Express Airport,41.58679962,-83.80780029,683.0,,US,US-OH,Toledo,yes,KTOL,TOL,TOL,,http://en.wikipedia.org/wiki/Toledo_Express_Airport,
3926,KTPA,large_airport,Tampa International Airport,27.975500106811523,-82.533203125,26.0,,US,US-FL,Tampa,yes,KTPA,TPA,TPA,,http://en.wikipedia.org/wiki/Tampa_International_Airport,
3928,KTRI,large_airport,Tri-Cities Regional TN/VA Airport,36.475201,-82.40740100000001,1519.0,,US,US-TN,Bristol/Johnson/Kingsport,yes,KTRI,TRI,TRI,,http://en.wikipedia.org/wiki/Tri-Cities_Regional_Airport,
3930,KTUL,large_airport,Tulsa International Airport,36.19839859008789,-95.88809967041016,677.0,,US,US-OK,Tulsa,yes,KTUL,TUL,TUL,,http://en.wikipedia.org/wiki/Tulsa_International_Airport,
3932,KTUS,large_airport,Tucson International Airport,32.116100311279304,-110.94100189208984,2643.0,,US,US-AZ,Tucson,yes,KTUS,TUS,TUS,,http://en.wikipedia.org/wiki/Tucson_International_Airport,
3938,KTYS,large_airport,McGhee Tyson Airport,35.81100082,-83.99400329999999,981.0,,US,US-TN,Knoxville,yes,KTYS,TYS,TYS,,http://en.wikipedia.org/wiki/McGhee_Tyson_Airport,
3944,KVBG,large_airport,Vandenberg Air Force Base,34.7373008728,-120.583999634,369.0,,US,US-CA,Lompoc,no,KVBG,VBG,VBG,,http://en.wikipedia.org/wiki/Vandenberg_Air_Force_Base,
3948,KVPS,large_airport,Destin-Ft Walton Beach Airport,30.4832,-86.525398,87.0,,US,US-FL,Valparaiso,yes,KVPS,VPS,VPS,http://www.flyvps.com/,https://en.wikipedia.org/wiki/Destin%E2%80%93Fort_Walton_Beach_Airport,Eglin AFB
3951,KWRB,large_airport,Robins Air Force Base,32.640098571799996,-83.59190368649999,294.0,,US,US-GA,Warner Robins,no,KWRB,WRB,WRB,http://www.robins.af.mil/,https://en.wikipedia.org/wiki/Robins_Air_Force_Base,
3972,LATI,large_airport,Tirana International Airport Mother Teresa,41.4146995544,19.7206001282,126.0,EU,AL,AL-11,Tirana,yes,LATI,TIA,,http://www.tirana-airport.com/,http://en.wikipedia.org/wiki/Tirana_International_Airport_N%C3%ABn%C3%AB_Tereza,"Rinas International Airport, Aeroporti Nënë Tereza"
3974,LBBG,large_airport,Burgas Airport,42.56959915161133,27.515199661254886,135.0,EU,BG,BG-02,Burgas,yes,LBBG,BOJ,,,http://en.wikipedia.org/wiki/Burgas_Airport,
3977,LBSF,large_airport,Sofia Airport,42.696693420410156,23.411436080932614,1742.0,EU,BG,BG-23,Sofia,yes,LBSF,SOF,,http://sofia-airport.bg,http://en.wikipedia.org/wiki/Sofia_Airport,
3979,LBWN,large_airport,Varna Airport,43.232101,27.8251,230.0,EU,BG,BG-03,Varna,yes,LBWN,VAR,,,http://en.wikipedia.org/wiki/Varna_Airport,
3980,LCLK,large_airport,Larnaca International Airport,34.875099182128906,33.62490081787109,8.0,AS,CY,CY-04,Larnarca,yes,LCLK,LCA,,http://www.cyprusairports.com.cy/showpage.php?PageID=2,http://en.wikipedia.org/wiki/Larnaca_International_Airport,Διεθνές Aεροδρόμιο Λάρνακας
3981,LCPH,large_airport,Paphos International Airport,34.71799850463867,32.48569869995117,41.0,AS,CY,CY-06,Paphos,yes,LCPH,PFO,,http://paphosinternationalairport.com/index_papxmas.html,http://en.wikipedia.org/wiki/Paphos_International_Airport,"Pafos, Mandria, Kouklia, Διεθνής Αερολιμένας Πάφου"
3982,LCRA,large_airport,RAF Akrotiri,34.590401,32.9879,76.0,EU,GB,GB-U-A,Akrotiri,yes,LCRA,AKT,,http://www.raf.mod.uk/rafakrotiri/passengerinformation/,http://en.wikipedia.org/wiki/Akrotiri,"Royal Air Force,"
3993,LDZA,large_airport,Zagreb Airport,45.742900848400005,16.0687999725,353.0,EU,HR,HR-21,Zagreb,yes,LDZA,ZAG,,,http://en.wikipedia.org/wiki/Zagreb_Airport,Pleso
3997,LEAL,large_airport,Alicante International Airport,38.28219985961914,-0.5581560134887695,142.0,EU,ES,ES-V,Alicante,yes,LEAL,ALC,,http://www.aena.es/csee/Satellite?cid=1049437849176&pagename=subHome&Language=EN_GB&SiteName=ALC&c=Page,http://en.wikipedia.org/wiki/Alicante_Airport,
4004,LEBL,large_airport,Barcelona International Airport,41.297100067139,2.0784599781036,12.0,EU,ES,ES-CT,Barcelona,yes,LEBL,BCN,,http://www.aena.es/csee/Satellite?cid=1045569607459&pagename=subHome&Language=EN_GB&SiteName=BCN&c=Page,http://en.wikipedia.org/wiki/Barcelona_International_Airport,
4019,LEMD,large_airport,Adolfo Suárez Madrid–Barajas Airport,40.471926,-3.56264,1998.0,EU,ES,ES-M,Madrid,yes,LEMD,MAD,,http://www.aena.es/csee/Satellite?cid=1049727006353&pagename=subHome&SiteName=MAD&c=Page&Language=EN_GB,http://en.wikipedia.org/wiki/Adolfo_Su%C3%A1rez_Madrid%E2%80%93Barajas_Airport#cite_note-1,"Leganés, Madrid Barajas International Airport"
4020,LEMG,large_airport,Málaga Airport,36.67490005493164,-4.499110221862793,53.0,EU,ES,ES-AN,Málaga,yes,LEMG,AGP,,,http://en.wikipedia.org/wiki/M%C3%A1laga_Airport,Costa del Sol
4035,LEPA,large_airport,Palma De Mallorca Airport,39.551700591999996,2.73881006241,27.0,EU,ES,ES-PM,Palma De Mallorca,yes,LEPA,PMI,,http://www.aena.es/csee/Satellite?cid=1046276292735&pagename=subHome&Language=EN_GB&SiteName=PMI&c=Page,http://en.wikipedia.org/wiki/Son_Sant_Joan_Airport,"Son Sant Joan Airport, LESJ"
4038,LEST,large_airport,Santiago de Compostela Airport,42.89630126953125,-8.415140151977539,1213.0,EU,ES,ES-GA,Santiago de Compostela,yes,LEST,SCQ,,,http://en.wikipedia.org/wiki/Santiago_de_Compostela_Airport,
4060,LFBD,large_airport,Bordeaux-Mérignac Airport,44.8283004761,-0.7155560255050001,162.0,EU,FR,FR-B,Bordeaux/Mérignac,yes,LFBD,BOD,,,http://en.wikipedia.org/wiki/Bordeaux%E2%80%93M%C3%A9rignac_Airport,
4070,LFBO,large_airport,Toulouse-Blagnac Airport,43.629101,1.36382,499.0,EU,FR,FR-N,Toulouse/Blagnac,yes,LFBO,TLS,,http://www.toulouse.aeroport.fr/,http://en.wikipedia.org/wiki/Toulouse_Blagnac_International_Airport,
4137,LFLL,large_airport,Lyon Saint-Exupéry Airport,45.725556,5.081111,821.0,EU,FR,FR-V,Lyon,yes,LFLL,LYS,,https://www.lyonaeroports.com/,http://en.wikipedia.org/wiki/Saint-Exup%C3%A9ry_International_Airport,
4155,LFML,large_airport,Marseille Provence Airport,43.439271921999996,5.22142410278,74.0,EU,FR,FR-U,Marseille,yes,LFML,MRS,,,http://en.wikipedia.org/wiki/Marseille_Provence_Airport,
4156,LFMN,large_airport,Nice-Côte d'Azur Airport,43.658401489300005,7.215869903560001,12.0,EU,FR,FR-U,Nice,yes,LFMN,NCE,,,http://en.wikipedia.org/wiki/C%C3%B4te_d'Azur_International_Airport,
4185,LFPG,large_airport,Charles de Gaulle International Airport,49.0127983093,2.54999995232,392.0,EU,FR,FR-J,Paris,yes,LFPG,CDG,,http://www.aeroportsdeparis.fr/,http://en.wikipedia.org/wiki/Charles_de_Gaulle_International_Airport,"PAR, Aéroport Roissy-Charles de Gaulle, Roissy Airport"
4189,LFPO,large_airport,Paris-Orly Airport,48.7233333,2.3794444,291.0,EU,FR,FR-J,Paris,yes,LFPO,ORY,,,http://en.wikipedia.org/wiki/Orly_Airport_(Paris),PAR
4226,LFSB,large_airport,EuroAirport Basel-Mulhouse-Freiburg Airport,47.59,7.5291667,885.0,EU,FR,FR-A,Bâle/Mulhouse,yes,LFSB,BSL,,http://www.euroairport.com/,http://en.wikipedia.org/wiki/EuroAirport_Basel-Mulhouse-Freiburg,"MLH, EAP"
4251,LGAV,large_airport,Eleftherios Venizelos International Airport,37.9364013672,23.944499969499997,308.0,EU,GR,GR-A1,Athens,yes,LGAV,ATH,,http://www.aia.gr,http://en.wikipedia.org/wiki/Athens_International_Airport,
4258,LGIR,large_airport,Heraklion International Nikos Kazantzakis Airport,35.3396987915,25.1802997589,115.0,EU,GR,GR-91,Heraklion,yes,LGIR,HER,,,http://en.wikipedia.org/wiki/Heraklion_International_Airport%2C_%22Nikos_Kazantzakis%22,Crete Island
4293,LGTS,large_airport,Thessaloniki Macedonia International Airport,40.51969909667969,22.97089958190918,22.0,EU,GR,GR-54,Thessaloniki,yes,LGTS,SKG,,,http://en.wikipedia.org/wiki/Thessaloniki_International_Airport%2C_%22Macedonia%22,Makedonia. Macedonia. Salonica
4296,LHBP,large_airport,Budapest Ferenc Liszt International Airport,47.4369010925,19.2555999756,495.0,EU,HU,HU-PE,Budapest,yes,LHBP,BUD,,http://www.bud.hu/english,http://en.wikipedia.org/wiki/Budapest_Ferenc_Liszt_International_Airport,"Ferihegyi nemzetközi repülőtér, Budapest Liszt Ferenc international Airport"
4310,LIBD,large_airport,Bari Karol Wojtyła Airport,41.138901000000004,16.760599,177.0,EU,IT,IT-75,Bari,yes,LIBD,BRI,BA02,http://www.seap-puglia.it/default.asp?idlingua=2&idcontenuto=25,http://en.wikipedia.org/wiki/Bari_Karol_Wojty%C5%82a_Airport,"Bari ""Karol Wojtyla"" International Airport, Palese Macchie Airport, Palese Airport"
4318,LICC,large_airport,Catania-Fontanarossa Airport,37.466801000000004,15.0664,39.0,EU,IT,IT-82,Catania,yes,LICC,CTA,CT03,http://www.aeroporto.catania.it/,http://en.wikipedia.org/wiki/Catania-Fontanarossa_Airport,"Lanza Di Trabie, Catania-Fontanarossa Vincenzo Bellini"
4321,LICJ,large_airport,Falcone–Borsellino Airport,38.175999,13.091,65.0,EU,IT,IT-82,Palermo,yes,LICJ,PMO,PA03,http://www.gesap.it/index.php,http://en.wikipedia.org/wiki/Falcone%E2%80%93Borsellino_Airport,"Palermo Airport, Punta Raisi Airport"
4332,LIEE,large_airport,Cagliari Elmas Airport,39.251499,9.05428,13.0,EU,IT,IT-88,Cagliari,yes,LIEE,CAG,CA07,http://www.cagliariairport.it/en/,http://en.wikipedia.org/wiki/Cagliari_Elmas_Airport,"Cagliari Airport,Elmas"
4340,LIMC,large_airport,Malpensa International Airport,45.6306,8.728110000000001,768.0,EU,IT,IT-25,Milan,yes,LIMC,MXP,MI12,http://www.sea-aeroportimilano.it/en/malpensa/index.phtml,http://en.wikipedia.org/wiki/Malpensa_Airport,MIL
4341,LIME,large_airport,Il Caravaggio International Airport,45.673901,9.70417,782.0,EU,IT,IT-25,Bergamo,yes,LIME,BGY,BG01,http://www.sacbo.it/,http://en.wikipedia.org/wiki/Il_Caravaggio_International_Airport,"Bergamo Orio al Serio Airport,Orio al Serio"
4342,LIMF,large_airport,Turin Airport,45.200802,7.64963,989.0,EU,IT,IT-21,Torino,yes,LIMF,TRN,TO11,http://www.aeroportoditorino.it/,http://en.wikipedia.org/wiki/Turin_International_Airport,"Torino-Caselle Airport, Sandro Pertini Airport, Turin-Caselle Airport"
4344,LIMJ,large_airport,Genoa Cristoforo Colombo Airport,44.4133,8.8375,13.0,EU,IT,IT-42,Genova,yes,LIMJ,GOA,GE01,http://www.aeroportodigenova.com/en/home/index.php,http://en.wikipedia.org/wiki/Genoa_Cristoforo_Colombo_Airport,"Genova Sestri, Sestri Cristoforo Colombo Airport, Cristoforo Colombo Airport"
4345,LIML,large_airport,Milano Linate Airport,45.445099,9.27674,353.0,EU,IT,IT-25,Milan,yes,LIML,LIN,MI11,http://www.sea-aeroportimilano.it/en/,http://en.wikipedia.org/wiki/Linate_Airport,E Forlanini
4354,LIPE,large_airport,Bologna Guglielmo Marconi Airport,44.5354,11.2887,123.0,EU,IT,IT-45,Bologna,yes,LIPE,BLQ,BO08,http://www.bologna-airport.it/?LN=UK,http://en.wikipedia.org/wiki/Bologna_Airport,"Guglielmo Marconi Airport, Borgo Panigale Airport"
4355,LIPH,large_airport,Treviso-Sant'Angelo Airport,45.648399,12.1944,59.0,EU,IT,IT-34,Treviso,yes,LIPH,TSF,TV01,http://www.trevisoairport.it/tsf/index.jsp?_requestid=677517&language=en,http://en.wikipedia.org/wiki/Treviso_Airport,"Venice, Antonio Canova Terminal, Treviso Airport"
4366,LIPX,large_airport,Verona Villafranca Airport,45.395699,10.8885,239.0,EU,IT,IT-34,Verona,yes,LIPX,VRN,VR10,http://www.aeroportoverona.it/,http://en.wikipedia.org/wiki/Verona_Airport,"Valerio Catullo, Villafranca International Airport, Valerio Catullo Airport, Villafranca Airport"
4368,LIPZ,large_airport,Venice Marco Polo Airport,45.505299,12.3519,7.0,EU,IT,IT-34,Venice,yes,LIPZ,VCE,VE05,http://www.veniceairport.com/core/index.jsp?_requestid=37300&language=en,http://en.wikipedia.org/wiki/Venice_Marco_Polo_Airport,Venezia Tessera
4370,LIRA,large_airport,Ciampino–G. B. Pastine International Airport,41.7994,12.5949,427.0,EU,IT,IT-62,Rome,yes,LIRA,CIA,RM12,,http://en.wikipedia.org/wiki/Ciampino%E2%80%93G._B._Pastine_International_Airport,"ROM, Giovan Battista Pastine Airport"
4372,LIRF,large_airport,Leonardo da Vinci–Fiumicino Airport,41.800277799999996,12.238888900000001,13.0,EU,IT,IT-62,Rome,yes,LIRF,FCO,RM11,http://www.adr.it/portal/portal/adr/Fiumicino/Leonardo_da_vinci/Header_Window?action=2,http://en.wikipedia.org/wiki/Leonardo_da_Vinci%E2%80%93Fiumicino_Airport,"ROM, Rome Fiumicino Airport, Fiumicino Airport"
4378,LIRN,large_airport,Naples International Airport,40.886002000000005,14.2908,294.0,EU,IT,IT-72,Nápoli,yes,LIRN,NAP,NA01,http://www.portal.gesac.it/,http://en.wikipedia.org/wiki/Naples_International_Airport,"Capodichino Airport, Aeroporto di Napoli-Capodichino, Aeroporto Internazionale di Napoli"
4379,LIRP,large_airport,Pisa International Airport,43.683899,10.3927,6.0,EU,IT,IT-52,Pisa,yes,LIRP,PSA,PI05,http://www.pisa-airport.com/,http://en.wikipedia.org/wiki/Pisa_International_Airport,"Galileo Galilei Airport, San Giusto Airport"
4386,LJLJ,large_airport,Ljubljana Jože Pučnik Airport,46.223701,14.4576,1273.0,EU,SI,SI-061,Ljubljana,yes,LJLJ,LJU,,http://www.lju-airport.si/,http://en.wikipedia.org/wiki/Ljubljana_Jo%C5%BEe_Pu%C4%8Dnik_Airport,"Ljubljana, Brnik, Kranj"
4408,LKPR,large_airport,Václav Havel Airport Prague,50.1008,14.26,1247.0,EU,CZ,CZ-PR,Prague,yes,LKPR,PRG,,http://www.prg.aero,http://en.wikipedia.org/wiki/Ruzyn%C4%9B_International_Airport,"Letiště Praha-Ruzyně, Ruzyně International Airport, Letiště Václava Havla Praha"
4411,LLBG,large_airport,Ben Gurion International Airport,32.011398315429695,34.88669967651367,135.0,AS,IL,IL-M,Tel Aviv,yes,LLBG,TLV,,http://www.iaa.gov.il/Rashat/en-US/Airports/BenGurion/,http://en.wikipedia.org/wiki/Ben_Gurion_International_Airport,
4423,LLOV,large_airport,Ovda International Airport,29.94029998779297,34.93579864501953,1492.0,AS,IL,IL-D,Eilat,yes,LLOV,VDA,,,http://en.wikipedia.org/wiki/Ovda_International_Airport,Ovda Air Force Base
4427,LMML,large_airport,Malta International Airport,35.857498,14.4775,300.0,EU,MT,MT-25,Valletta,yes,LMML,MLA,,http://www.maltairport.com/en/home.htm,http://en.wikipedia.org/wiki/Malta_International_Airport,"Luqa Airport,Valletta,Gudja,RAF Luqa"
4434,LOWW,large_airport,Vienna International Airport,48.110298156738004,16.569700241089002,600.0,EU,AT,AT-9,Vienna,yes,LOWW,VIE,,http://www.viennaairport.com/en/,http://en.wikipedia.org/wiki/Vienna_International_Airport,
4448,LPFR,large_airport,Faro Airport,37.014400482199996,-7.965909957889999,24.0,EU,PT,PT-08,Faro,yes,LPFR,FAO,,http://www.ana.pt/en-US/Aeroportos/algarve/Faro/Pages/HomeFaro.aspx,http://en.wikipedia.org/wiki/Faro_Airport_(Portugal),
4451,LPLA,large_airport,Lajes Airport,38.761798999999996,-27.090799,180.0,EU,PT,PT-20,Praia da Vitória,yes,LPLA,TER,,http://aerogarelajes.azores.gov.pt,http://en.wikipedia.org/wiki/Lajes_Field,Terceira Island
4456,LPPD,large_airport,João Paulo II Airport,37.7411994934,-25.6979007721,259.0,EU,PT,PT-20,Ponta Delgada,yes,LPPD,PDL,,http://www.ana.pt/en-US/Aeroportos/acores/PontaDelgada/Pages/Homepage-PontaDelgada.aspx,http://en.wikipedia.org/wiki/Jo%C3%A3o_Paulo_II_Airport,
4459,LPPR,large_airport,Francisco de Sá Carneiro Airport,41.248100280799996,-8.68138980865,228.0,EU,PT,PT-13,Porto,yes,LPPR,OPO,,http://www.ana.pt/en-US/Aeroportos/porto/Porto/Pages/Homepage-Porto.aspx,http://en.wikipedia.org/wiki/Francisco_S%C3%A1_Carneiro_Airport,
4461,LPPT,large_airport,Humberto Delgado Airport (Lisbon Portela Airport),38.7813,-9.13592,374.0,EU,PT,PT-11,Lisbon,yes,LPPT,LIS,,http://www.ana.pt/en-US/Aeroportos/lisboa/Lisboa/Pages/HomeLisboa.aspx,http://en.wikipedia.org/wiki/Lisbon_Portela_Airport,Lisboa
4469,LQSA,large_airport,Sarajevo International Airport,43.82460021972656,18.331499099731445,1708.0,EU,BA,BA-BIH,Sarajevo,yes,LQSA,SJJ,,http://www.sarajevo-airport.ba/,http://en.wikipedia.org/wiki/Sarajevo_International_Airport,
4482,LROP,large_airport,Henri Coandă International Airport,44.5711111,26.085,314.0,EU,RO,RO-B,Bucharest,yes,LROP,OTP,,http://www.bucharestairports.ro/en/,http://en.wikipedia.org/wiki/Henri_Coand%C4%83_International_Airport,"BUH, Otopeni Airport, RoAF 90th Airlift Base"
4490,LSGG,large_airport,Geneva Cointrin International Airport,46.23809814453125,6.108950138092041,1411.0,EU,CH,CH-GE,Geneva,yes,LSGG,GVA,,http://www.gva.ch/,http://en.wikipedia.org/wiki/Geneva_Cointrin_International_Airport,
4505,LSZH,large_airport,Zürich Airport,47.464698999999996,8.54917,1416.0,EU,CH,CH-ZH,Zurich,yes,LSZH,ZRH,,http://www.zurich-airport.com/,http://en.wikipedia.org/wiki/Z%C3%BCrich_Airport,
4509,LTAC,large_airport,Esenboğa International Airport,40.128101348899996,32.995098114,3125.0,AS,TR,TR-06,Ankara,yes,LTAC,ESB,,,http://en.wikipedia.org/wiki/Esenbo%C4%9Fa_International_Airport,
4512,LTAF,large_airport,Adana Airport,36.982200622600004,35.2803993225,65.0,AS,TR,TR-01,Adana,yes,LTAF,ADA,,,http://en.wikipedia.org/wiki/Adana_%C5%9Eakirpa%C5%9Fa_Airport,"Şakirpaşa, Sakirpasa"
4515,LTAI,large_airport,Antalya International Airport,36.898701,30.800501,177.0,AS,TR,TR-07,Antalya,yes,LTAI,AYT,,http://www.antalya.dhmi.gov.tr/havaalanlari/default.aspx?hv=4,http://en.wikipedia.org/wiki/Antalya_Airport,
4516,LTAJ,large_airport,Gaziantep International Airport,36.9472007751,37.4786987305,2315.0,AS,TR,TR-27,Gaziantep,yes,LTAJ,GZT,,,http://en.wikipedia.org/wiki/O%C4%9Fuzeli_Airport,
4528,LTBA,large_airport,Atatürk International Airport,40.976898193400004,28.814599990799998,163.0,EU,TR,TR-34,Istanbul,yes,LTBA,IST,,http://www.ataturkairport.com/eng/,http://en.wikipedia.org/wiki/Atat%C3%BCrk_International_Airport,"Ataturk, Yeşilköy, Yesilkoy"
4533,LTBJ,large_airport,Adnan Menderes International Airport,38.292400360100004,27.156999588,412.0,AS,TR,TR-35,İzmir,yes,LTBJ,ADB,,http://www.adnanmenderesairport.com,http://en.wikipedia.org/wiki/Adnan_Menderes_Airport,
4542,LTBS,large_airport,Dalaman International Airport,36.7131004333,28.792499542199998,20.0,AS,TR,TR-48,Dalaman,yes,LTBS,DLM,,,http://en.wikipedia.org/wiki/Dalaman_Airport,
4551,LTCE,large_airport,Erzurum International Airport,39.9565010071,41.17020034789999,5763.0,AS,TR,TR-25,Erzurum,yes,LTCE,ERZ,,,http://en.wikipedia.org/wiki/Erzurum_Airport,
4553,LTCG,large_airport,Trabzon International Airport,40.99509811401367,39.78969955444336,104.0,AS,TR,TR-61,Trabzon,yes,LTCG,TZX,,,http://en.wikipedia.org/wiki/Trabzon_Airport,
4565,LTFC,large_airport,Süleyman Demirel International Airport,37.8554000854,30.368400573699997,2835.0,AS,TR,TR-32,Isparta,yes,LTFC,ISE,,http://www.dhmi.gov.tr/dosyalar/limanvemeydanlar/sdemirel/sdemirel.asp,http://en.wikipedia.org/wiki/S%C3%BCleyman_Demirel_Airport,
4567,LTFE,large_airport,Milas Bodrum International Airport,37.25059890749999,27.664300918600002,21.0,AS,TR,TR-48,Bodrum,yes,LTFE,BJV,,,http://en.wikipedia.org/wiki/Milas-Bodrum_Airport,
4569,LTFJ,large_airport,Sabiha Gökçen International Airport,40.898601532,29.3092002869,312.0,AS,TR,TR-34,Istanbul,yes,LTFJ,SAW,,http://www.sgairport.com/,http://en.wikipedia.org/wiki/Sabiha_G%C3%B6k%C3%A7en_International_Airport,Sabiha Gökçen Havalimanı
4610,LYBE,large_airport,Belgrade Nikola Tesla Airport,44.8184013367,20.3090991974,335.0,EU,RS,RS-00,Belgrade,yes,LYBE,BEG,,http://www.beg.aero/,http://en.wikipedia.org/wiki/Belgrade_Nikola_Tesla_Airport,"Beograd, Surčin Airport"
4613,LYPG,large_airport,Podgorica Airport,42.359402,19.2519,141.0,EU,ME,ME-16,Podgorica,yes,LYPG,TGD,,http://www.montenegroairports.com/?menu=2,http://en.wikipedia.org/wiki/Podgorica_Airport,"Podgorica Airbase, Golubovci Airbase, Аеродром Подгорица, Aerodrom Podgorica"
4617,LZIB,large_airport,M. R. Štefánik Airport,48.17020034790039,17.212699890136722,436.0,EU,SK,SK-BL,Bratislava,yes,LZIB,BTS,,,http://en.wikipedia.org/wiki/M._R._%C5%A0tef%C3%A1nik_Airport,
4636,MDPC,large_airport,Punta Cana International Airport,18.567399978599997,-68.36340332030001,47.0,,DO,DO-11,Punta Cana,yes,MDPC,PUJ,,,http://en.wikipedia.org/wiki/Punta_Cana_International_Airport,
4638,MDSD,large_airport,Las Américas International Airport,18.42970085144,-69.668899536133,59.0,,DO,DO-01,Santo Domingo,yes,MDSD,SDQ,,http://www.aerodom.com/app/do/lasamericas.aspx,http://en.wikipedia.org/wiki/Las_Am%C3%A9ricas_International_Airport,"Aeropuerto Internacional de Las Américas, José Francisco Peña Gómez Intl"
4680,MKJP,large_airport,Norman Manley International Airport,17.935699462890625,-76.7874984741211,10.0,,JM,JM-01,Kingston,yes,MKJP,KIN,,,http://en.wikipedia.org/wiki/Norman_Manley_International_Airport,
4688,MMAA,large_airport,General Juan N Alvarez International Airport,16.757099151611328,-99.75399780273438,16.0,,MX,MX-GRO,Acapulco,yes,MMAA,ACA,,,http://en.wikipedia.org/wiki/General_Juan_N._%C3%81lvarez_International_Airport,
4710,MMGL,large_airport,Don Miguel Hidalgo Y Costilla International Airport,20.521799087524414,-103.31099700927734,5016.0,,MX,MX-JAL,Guadalajara,yes,MMGL,GDL,,,http://en.wikipedia.org/wiki/Don_Miguel_Hidalgo_y_Costilla_International_Airport,
4713,MMHO,large_airport,General Ignacio P. Garcia International Airport,29.095899581900007,-111.047996521,627.0,,MX,MX-SON,Hermosillo,yes,MMHO,HMO,,,http://en.wikipedia.org/wiki/General_Ignacio_Pesqueira_Garcia_International_Airport,
4731,MMMX,large_airport,Licenciado Benito Juarez International Airport,19.4363,-99.072098,7316.0,,MX,MX-DIF,Mexico City,yes,MMMX,MEX,AICM,https://www.aicm.com.mx,http://en.wikipedia.org/wiki/Mexico_City_International_Airport,
4732,MMMY,large_airport,General Mariano Escobedo International Airport,25.7784996033,-100.107002258,1278.0,,MX,MX-NLE,Monterrey,yes,MMMY,MTY,,,http://en.wikipedia.org/wiki/General_Mariano_Escobedo_International_Airport,
4745,MMPR,large_airport,Licenciado Gustavo Díaz Ordaz International Airport,20.680099487304688,-105.25399780273438,23.0,,MX,MX-JAL,Puerto Vallarta,yes,MMPR,PVR,,http://vallarta.aeropuertosgap.com.mx/index.php?lang=eng,http://en.wikipedia.org/wiki/Lic._Gustavo_D%C3%ADaz_Ordaz_International_Airport,
4750,MMSD,large_airport,Los Cabos International Airport,23.15180015563965,-109.72100067138672,374.0,,MX,MX-BCS,San José del Cabo,yes,MMSD,SJD,,http://loscabos.aeropuertosgap.com.mx/index.php?lang=eng,http://en.wikipedia.org/wiki/Los_Cabos_International_Airport,
4757,MMTJ,large_airport,General Abelardo L. Rodríguez International Airport,32.541099548339844,-116.97000122070312,489.0,,MX,MX-BCN,Tijuana,yes,MMTJ,TIJ,,http://aeropuertosgap.com.mx/english/airports/tijuana-airport,http://en.wikipedia.org/wiki/General_Abelardo_L._Rodr%C3%ADguez_International_Airport,
4762,MMUN,large_airport,Cancún International Airport,21.036500930800003,-86.8770980835,22.0,,MX,MX-ROO,Cancún,yes,MMUN,CUN,,http://www.asur.com.mx/asur/ingles/aeropuertos/cancun/cancun.asp,http://en.wikipedia.org/wiki/Canc%C3%BAn_International_Airport,
4793,MPTO,large_airport,Tocumen International Airport,9.0713596344,-79.3834991455,135.0,,PA,PA-8,Tocumen,yes,MPTO,PTY,,,http://en.wikipedia.org/wiki/Tocumen_International_Airport,La Joya No 1
4820,MSLP,large_airport,Monseñor Óscar Arnulfo Romero International Airport,13.4409,-89.055702,101.0,,SV,SV-PA,San Salvador (San Luis Talpa),yes,MSLP,SAL,,,https://en.wikipedia.org/wiki/Monse%C3%B1or_%C3%93scar_Arnulfo_Romero_International_Airport,
4839,MUHA,large_airport,José Martí International Airport,22.989200592041016,-82.40910339355469,210.0,,CU,CU-03,Havana,yes,MUHA,HAV,,,http://en.wikipedia.org/wiki/Jos%C3%A9_Mart%C3%AD_International_Airport,Habana
4859,MUVR,large_airport,Juan Gualberto Gomez International Airport,23.03440093994141,-81.435302734375,210.0,,CU,CU-04,Varadero,yes,MUVR,VRA,,,http://en.wikipedia.org/wiki/Juan_Gualberto_G%C3%B3mez_Airport,
4862,MWCR,large_airport,Owen Roberts International Airport,19.292800903299998,-81.3576965332,8.0,,KY,KY-U-A,Georgetown,yes,MWCR,GCM,,,http://en.wikipedia.org/wiki/Owen_Roberts_International_Airport,"Grand Cayman, George Town"
4951,MYNN,large_airport,Lynden Pindling International Airport,25.0389995575,-77.46620178219999,16.0,,BS,BS-NP,Nassau,yes,MYNN,NAS,,http://www.nas.bs/,http://en.wikipedia.org/wiki/Lynden_Pindling_International_Airport,Nassau International Airport
4956,MZBZ,large_airport,Philip S. W. Goldson International Airport,17.539100646972653,-88.30819702148438,15.0,,BZ,BZ-BZ,Belize City,yes,MZBZ,BZE,,http://www.pgiabelize.com/,http://en.wikipedia.org/wiki/Philip_S._W._Goldson_International_Airport,"Belize International, Ladyville"
